id,name,longitude,latitude,distance,rate,kinds,country
5670889,Приза,39.6074371,43.6814117,13449.9137529,1,"guest_houses,accomodations",Россия
1798614,вилла камелия,39.6063385,43.6815186,13525.0420007,2,"accomodations,other_hotels",Россия
1798615,отель виамонд,39.6036568,43.6802254,13599.36345565,2,"accomodations,guest_houses",Россия
1799403,Семёновский остров,39.8469162,43.6938133,13599.63561709,1,"campsites,accomodations",Россия
1798616,пансионат «конгресс»,39.6037674,43.6804504,13608.48106983,1,"accomodations,guest_houses",Россия
1798931,"""У Тёмы""",39.6077385,43.6866188,13814.24870319,1,"guest_houses,accomodations",Россия
1794811,санатории «мыс видныи»,39.8555298,43.5142593,13887.81635914,2,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
9621173,Коралл,39.6053772,43.6858635,13899.77886763,1,"guest_houses,accomodations",Россия
1798922,"Три ""И""",39.599575,43.6821899,13992.67244116,1,"guest_houses,accomodations",Россия
9580678,Атлантик,39.5991211,43.681797,13993.60984255,1,"accomodations,other_hotels",Россия
9580677,Атлантик,39.5991669,43.6819572,14001.87686387,1,"accomodations,other_hotels",Россия
9515286,Очарование моря,39.8615341,43.516861,14036.1935879,1,"accomodations,other_hotels",Россия
1798921,ЛооВегас,39.5997124,43.6831551,14052.07750431,2,"accomodations,hostels,guest_houses",Россия
9580622,отель старая хоста,39.8594437,43.5149612,14058.55001313,2,"accomodations,other_hotels",Россия
1794856,отель «золотая пальма»,39.8603363,43.5155373,14066.3157774,2,"accomodations,motels",Россия
9526926,Арт-отель,39.8611641,43.5147858,14172.53248038,1,"accomodations,other_hotels",Россия
1794920,"""Море и Лес""",39.8819618,43.5331078,14228.30512398,1,"accomodations,guest_houses",Россия
1799427,Полевой лагерь ККВ,39.9093208,43.6197662,14262.12954256,1,"campsites,accomodations",Россия
9596701,"Санаторий ""Голубая горка""",39.865921,43.5168839,14296.34914329,1,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
1794855,кавказ санатории,39.860939,43.5128517,14308.60228906,2,"accomodations,other_hotels",Россия
9580676,"Гостиница ""Платан""",39.5974159,43.6850281,14327.29074286,1,"accomodations,other_hotels",Россия
9596700,"корпус """"арена"""" санатории """"мыс видныи""""",39.8699074,43.5179253,14461.75740048,2,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
1794847,"Санаторий ""Аврора""",39.8655243,43.5141563,14476.98518341,1,"accomodations,other_hotels",Россия
1794867,Весна,39.8672256,43.5146217,14543.20596929,2,"accomodations,guest_houses",Россия
10123210,санатории «магадан»,39.5969353,43.6882706,14588.63159638,2,"accomodations,resorts",Россия
9580621,отель хоста,39.8656273,43.5113335,14698.4501469,2,"accomodations,other_hotels",Россия
1794892,Хоста Гарден,39.8694077,43.5137634,14737.88698213,1,"accomodations,other_hotels",Россия
5670434,отель green hosta,39.8661728,43.5109291,14761.24410198,2,"accomodations,other_hotels",Россия
1794868,Khosta Hostel,39.8667717,43.5113564,14763.54532832,2,"accomodations,hostels",Россия
9636024,Regaliya,39.5949669,43.6895981,14805.05857953,2,"accomodations,guest_houses",Россия
1795448,Дом КВ,39.9054604,43.5533257,14885.19062124,1,"accomodations,apartments",Россия
1794881,"Пансионат ""Кристалл""",39.8709412,43.5129814,14888.2285136,1,"accomodations,other_hotels",Россия
9526925,Мария,39.868412,43.5108376,14899.39744874,1,"accomodations,other_hotels",Россия
1794891,Золотой лотос,39.8707695,43.5123901,14922.03191052,1,"accomodations,other_hotels",Россия
9596704,"Пансионат ""Кристалл""",39.8707542,43.5118408,14962.27355845,1,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
9621174,парк-отель джаз лоо,39.5973282,43.6946411,15035.28126174,2,"accomodations,guest_houses,resorts",Россия
5670443,Orchestra Crystal Sochi Resort,39.8697014,43.5100327,15036.6756387,2,"accomodations,other_hotels",Россия
9596702,"Пансионат ""Кристалл""",39.8701134,43.5090981,15132.39807953,1,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
1798932,Эвелина,39.5951958,43.6950798,15195.03670771,1,"guest_houses,accomodations",Россия
9596703,"Санаторий ""Прогресс""",39.8771248,43.5124817,15298.96674768,1,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
1799394,Балаган,39.7690887,43.7381172,15295.44013876,1,"accomodations,alpine_hut",Россия
4996480,"Санаторий ""Волна""",39.8721695,43.5080528,15332.70688128,1,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
1798885,Валентин,39.5895538,43.6972847,15696.45851797,1,"guest_houses,accomodations",Россия
1798886,ягодка,39.5904312,43.6995773,15815.81043911,1,"accomodations,guest_houses",Россия
1798895,Атола,39.5882721,43.7001495,15986.91907457,1,"accomodations,other_hotels",Россия
9544776,МиЛоо,39.5888557,43.7009583,16013.30889856,1,"accomodations,other_hotels",Россия
1798898,отель даниэль,39.588356,43.7015762,16089.51438951,2,"accomodations,guest_houses",Россия
1798897,Алые Паруса,39.5872536,43.7013741,16139.51700835,1,"guest_houses,accomodations",Россия
9636022,Поляна,39.5926895,43.7078247,16323.93828675,1,"guest_houses,accomodations",Россия
1798909,Ангел,39.5875778,43.7056046,16442.87138421,1,"guest_houses,accomodations",Россия
1798910,Виктория,39.5895615,43.7079735,16513.02223681,1,"guest_houses,accomodations",Россия
1798908,Амшен,39.5838776,43.7041512,16548.94447439,1,"guest_houses,accomodations",Россия
9683403,Magic club,39.8836365,43.5009232,16551.07953861,1,"accomodations,motels",Россия
1798876,Южная ночь,39.5836182,43.7042046,16567.96948774,1,"accomodations,guest_houses",Россия
1798870,эллинг на азовскои,39.5821838,43.7033386,16588.19163521,2,"accomodations,guest_houses",Россия
1798863,эллинг на азовскои,39.5821228,43.7032928,16588.61221561,2,"accomodations,guest_houses",Россия
9636021,"Эллинг ""Золотая Долина""",39.5813675,43.7039833,16685.17289642,1,"guest_houses,accomodations",Россия
9596697,пансионат автомобилист,39.8837318,43.4972343,16839.83663456,2,"resorts,urban_environment,accomodations,gardens_and_parks,interesting_places,cultural",Россия
1795415,Поляна у реки,39.9308815,43.5455284,17114.2577894,1,"campsites,accomodations",Россия
1794412,Санаторий «Кудепста»,39.8860931,43.4954643,17113.63950222,1,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
1799000,Начало маршрута Водопады Фагуа,39.6956902,43.7561989,17323.96685321,1,"accomodations,alpine_hut",Россия
1794496,Современник,39.8894997,43.4948311,17360.95295178,2,"accomodations,guest_houses",Россия
1794495,Искра,39.8897285,43.4939384,17442.75438918,1,"accomodations,other_hotels",Россия
1794494,Берег,39.8899078,43.4923134,17579.08597269,1,"accomodations,other_hotels",Россия
9954896,пансионат бургас,39.8883362,43.4897614,17688.69940118,2,"accomodations,other_hotels",Россия
1798888,"Арут,Аня (отдых)",39.5730553,43.7121239,17790.65406807,1,"accomodations,motels",Россия
1799001,"Б/о ""Глубокая балка""",39.699955,43.7612267,17817.27139398,1,"accomodations,alpine_hut",Россия
9544693,"База отдыха ""Кудепста""",39.8925362,43.4903145,17886.35170059,1,"accomodations,other_hotels",Россия
1794406,"Пансионат ""Южный - 2""",39.8898849,43.48703,17993.13383061,1,"accomodations,other_hotels",Россия
1798875,Турбаза «Сокол»,39.570961,43.71418,18070.11432089,1,"accomodations,other_hotels",Россия
9626096,Вариант,39.8893356,43.4852638,18102.92684039,1,"guest_houses,accomodations",Россия
5670374,Штиль,39.8892937,43.4851189,18112.21115034,1,"guest_houses,accomodations",Россия
9626097,Маретель,39.8895798,43.4852715,18116.1551517,2,"accomodations,guest_houses",Россия
9544692,"Пансионат ""Южный""",39.8937035,43.4878426,18146.36970007,1,"accomodations,other_hotels",Россия
1794484,Аквариум,39.8903084,43.4851875,18163.71975013,1,"accomodations,other_hotels",Россия
1794486,мини отель вилла орхидея,39.8906097,43.485302,18171.63322664,2,"accomodations,guest_houses",Россия
9621120,Изабелла,39.8909683,43.4853134,18190.76397795,1,"guest_houses,accomodations",Россия
1794485,У Лауры,39.8906326,43.4849434,18201.4182166,1,"guest_houses,accomodations",Россия
9621121,Три богатыря,39.8913879,43.4852867,18216.63282535,1,"guest_houses,accomodations",Россия
9635966,Марьяна,39.892334,43.4857903,18229.86794309,1,"guest_houses,accomodations",Россия
9635964,Fiesta,39.8917084,43.4853134,18232.56126099,1,"guest_houses,accomodations",Россия
9635965,Русалка,39.8922119,43.4854164,18252.95359612,1,"guest_houses,accomodations",Россия
1794456,отель престиж,39.8897285,43.4835205,18265.04593096,2,"accomodations,other_hotels",Россия
1794504,Звездный,39.8922272,43.4852371,18267.76752518,1,"guest_houses,accomodations",Россия
5670355,Жанна,39.8912659,43.4842987,18288.65410194,1,"guest_houses,accomodations",Россия
9954900,гриф,39.8924255,43.4850693,18292.52401415,2,"accomodations,other_hotels",Россия
1794457,гостевои дом оптима,39.8902664,43.4832954,18313.27298076,2,"accomodations,guest_houses",Россия
1794503,Неля,39.8914261,43.4840279,18319.29624935,1,"guest_houses,accomodations",Россия
1794505,Бамбук,39.8942909,43.4849739,18405.77769333,1,"accomodations,hostels",Россия
1799415,Жилой Балаган с огородом,39.8276787,43.7538872,18401.59121888,1,"accomodations,alpine_hut",Россия
1798899,Тропики,39.5711555,43.71912,18438.4551947,1,"guest_houses,accomodations",Россия
9635967,Голд энд Гласс,39.8975754,43.4854279,18557.90260552,1,"guest_houses,accomodations",Россия
9515278,санаторно-курортныи комплекс «знание»,39.8927116,43.4799995,18715.3872801,2,"accomodations,other_hotels",Россия
5670364,гостиница пальма,39.8915367,43.4779816,18815.28193527,2,"accomodations,other_hotels",Россия
5670365,Дельфин,39.8916206,43.4778557,18830.16457504,1,"guest_houses,accomodations",Россия
9515280,гостевои дом лидия,39.8930321,43.4783936,18863.66520584,2,"accomodations,guest_houses",Россия
9580601,"Отель ""Вилла Рауза""",39.8954163,43.4799309,18871.23979729,1,"accomodations,other_hotels",Россия
1798966,Тихая Заводь,39.6199226,43.7510948,18878.3908938,1,"accomodations,alpine_hut",Россия
9580610,пансионат солнышко,39.8944206,43.4787216,18913.61376349,2,"accomodations,resorts",Россия
9580608,уют отель,39.8928642,43.4776421,18915.90879521,2,"accomodations,resorts",Россия
5670366,Сабрина,39.8936577,43.4781151,18920.67034961,1,"guest_houses,accomodations",Россия
1794466,гостиница эллас,39.8928032,43.4774628,18927.08302627,2,"accomodations,other_hotels",Россия
9580600,гостевои дом натали,39.8933105,43.4777489,18931.43559262,2,"accomodations,guest_houses",Россия
12365146,экодом адлер,39.8942528,43.4783821,18931.82706833,2,"accomodations,other_hotels",Россия
11821536,экодом адлер,39.8945732,43.4784164,18946.93758968,2,"accomodations,other_hotels",Россия
9635961,Амалия,39.894104,43.477993,18955.28428542,1,"guest_houses,accomodations",Россия
9635963,Зеленый дворик,39.896019,43.4786491,19008.12882276,1,"guest_houses,accomodations",Россия
9954897,Белая Лилия,39.8955002,43.4781876,19016.91174237,1,"guest_houses,accomodations",Россия
9635962,Море-Ленд,39.8958511,43.47752,19090.28352708,1,"guest_houses,accomodations",Россия
9621119,Солнечный город,39.8976021,43.477932,19154.15868548,1,"guest_houses,accomodations",Россия
1794467,гостевои дом версаль 2,39.8937569,43.4750748,19175.21781045,2,"accomodations,guest_houses",Россия
1794479,Буржуазия,39.8976479,43.4776192,19181.96406372,1,"guest_houses,accomodations",Россия
1794478,Нагорная,39.897789,43.477459,19202.59198255,1,"guest_houses,accomodations",Россия
1795459,Сокол,39.9667778,43.5642891,19265.3017089,1,"accomodations,other_hotels",Россия
5670359,Байкал,39.8957214,43.4756432,19235.81684475,1,"guest_houses,accomodations",Россия
1794395,отель zara,39.8936424,43.4742546,19236.66147402,2,"accomodations,other_hotels",Россия
9636023,Лиоана,39.5675964,43.7271805,19275.50622643,1,"accomodations,guest_houses",Россия
9635958,Приморье,39.8955994,43.4749413,19286.64385,1,"guest_houses,accomodations",Россия
9621118,У Рузанны,39.8942642,43.473999,19291.34270154,2,"accomodations,guest_houses",Россия
9580606,отель амалия,39.8992043,43.477047,19314.8588066,2,"accomodations,other_hotels",Россия
5670360,Алиса,39.8955154,43.4745483,19314.1787491,1,"guest_houses,accomodations",Россия
5670361,Александрит,39.8958359,43.4746857,19320.42830556,1,"guest_houses,accomodations",Россия
9635960,"Остров ""Сочи""",39.8966904,43.4752426,19321.5069826,1,"guest_houses,accomodations",Россия
9515279,Иветтис,39.8971062,43.4754829,19324.99004053,1,"accomodations,other_hotels",Россия
1794396,Black Sea,39.89328,43.4728508,19333.14828954,2,"accomodations,other_hotels",Россия
9635959,отель олимпия адлер,39.8963623,43.4747047,19347.63495654,2,"accomodations,guest_houses",Россия
1794475,Акватория,39.8972397,43.4750824,19364.84652748,1,"accomodations,other_hotels",Россия
1794465,Надежда,39.8961372,43.4741364,19381.87677393,1,"accomodations,other_hotels",Россия
1794474,гостиница парадиз,39.897419,43.4747925,19398.24911129,2,"accomodations,other_hotels",Россия
9580609,отель кристал,39.8957825,43.4736252,19404.55049509,2,"accomodations,other_hotels",Россия
1794463,отель алые паруса,39.8958855,43.4733353,19434.03294995,2,"accomodations,other_hotels",Россия
1794462,Ковчег,39.8959312,43.473175,19449.79418413,1,"accomodations,other_hotels",Россия
1794464,Мадрид Парк,39.8966484,43.4735756,19455.78190767,2,"accomodations,other_hotels",Россия
1794449,спа-отель греис арли,39.8960495,43.4727669,19489.82346725,2,"accomodations,other_hotels",Россия
1794451,Смена,39.8976173,43.4727821,19573.81254066,1,"accomodations,other_hotels",Россия
9626095,гостиница медовая,39.9008255,43.4748535,19581.99468142,2,"accomodations,guest_houses",Россия
1794476,Добрая сказка,39.9019585,43.4751396,19621.83543158,1,"accomodations,guest_houses",Россия
9544695,"Корпус ""Дельфин""",39.8959885,43.4704857,19675.1137418,1,"accomodations,other_hotels",Россия
1794448,отель «дельфин адлеркурорт»,39.896347,43.4705696,19687.69749115,2,"accomodations,other_hotels",Россия
1794450,отель «нептун адлеркурорт»,39.8975143,43.4712753,19692.35937761,2,"accomodations,other_hotels",Россия
5670358,Мандарин Парк,39.8973846,43.469265,19851.48743658,1,"accomodations,apartments",Россия
5670357,Мандарин Парк,39.8974266,43.4690208,19874.05548208,2,"accomodations,apartments",Россия
1794441,Мандарин Парк,39.8968925,43.468647,19876.55558648,2,"accomodations,apartments",Россия
9544694,гостиница азалия,39.9014893,43.4712486,19911.07634175,2,"accomodations,other_hotels",Россия
1798948,Райский уголок,39.564167,43.7332191,19950.55051402,1,"accomodations,guest_houses",Россия
1794419,Коралл,39.8964005,43.466301,20046.9290374,1,"accomodations,other_hotels",Россия
1795384,отель веилер,39.9032211,43.4707108,20050.18188394,2,"accomodations,other_hotels",Россия
1794433,коралл адлеркурорт,39.8976364,43.4662552,20116.35057601,2,"accomodations,other_hotels",Россия
1794452,Озет,39.9010544,43.4680901,20146.63718901,2,"accomodations,guest_houses",Россия
1794407,М-отель,39.9009171,43.4678383,20160.1575994,2,"accomodations,other_hotels",Россия
9526924,портобелло сочи отель,39.8989792,43.4664307,20173.19827813,2,"accomodations,other_hotels",Россия
9954895,"Санаторий ""Известия""",39.9030762,43.468689,20207.4253116,1,"accomodations,other_hotels",Россия
9621117,Двухуровневые аппартаменты,39.9017029,43.4674416,20235.33499264,2,"accomodations,guest_houses,apartments",Россия
1794399,гостевои дом «золотая подкова»,39.9021606,43.4673996,20263.62215625,2,"accomodations,guest_houses",Россия
5670940,Арина,39.5509682,43.7281876,20309.73501676,1,"guest_houses,accomodations",Россия
9636026,Подсолнух,39.55616,43.7322235,20321.397674,1,"guest_houses,accomodations",Россия
9636027,У Самсона,39.5543594,43.7310028,20329.37371814,1,"guest_houses,accomodations",Россия
1798557,ЛиДиАнна,39.5507965,43.7284241,20337.83614793,2,"accomodations,guest_houses",Россия
1795376,Лаванда,39.9028549,43.4669762,20336.20407389,1,"guest_houses,accomodations",Россия
1795375,Лаванда,39.9028053,43.466835,20345.12026844,1,"guest_houses,accomodations",Россия
6224512,отель меридиан,39.9003716,43.4652328,20347.5001851,2,"accomodations,other_hotels",Россия
9955211,Морской бриг,39.5501747,43.7281914,20356.80679906,1,"accomodations,other_hotels",Россия
9636025,Сакура,39.5541534,43.7314682,20377.41830063,1,"guest_houses,accomodations",Россия
5670941,Оазис,39.5518684,43.7299004,20388.25118066,1,"guest_houses,accomodations",Россия
1794432,Жасмин,39.8970566,43.462677,20387.94478542,1,"accomodations,other_hotels",Россия
1798556,Надежда,39.5502777,43.7298889,20480.14528701,1,"guest_houses,accomodations",Россия
1798562,Гермес,39.5507469,43.7303505,20488.1717604,1,"accomodations,other_hotels",Россия
1798945,Каприз,39.5522804,43.731987,20525.63292614,1,"guest_houses,accomodations",Россия
1798942,Дон,39.551239,43.7313004,20532.7003332,1,"accomodations,other_hotels",Россия
9954894,"Детский пансионат ""Зеленая горка""",39.9026108,43.4639206,20576.42446919,1,"accomodations,other_hotels",Россия
1798943,Альбатрос-Вардане,39.5514717,43.7323799,20602.45421234,1,"accomodations,guest_houses",Россия
1798837,Анна,39.555912,43.7357521,20614.51526123,1,"guest_houses,accomodations",Россия
1798946,Марианна,39.5514107,43.7325745,20621.15618023,1,"guest_houses,accomodations",Россия
1798944,Миракль,39.5525703,43.7338333,20653.00368667,1,"accomodations,other_hotels",Россия
1795361,"Пансионат ""Орбита""",39.9026642,43.462841,20669.67136527,1,"accomodations,other_hotels",Россия
1795370,Отель Аранда,39.9071732,43.4656448,20680.52808735,2,"accomodations,other_hotels",Россия
1798576,Анжелика,39.5471001,43.7303543,20701.71256297,1,"accomodations,other_hotels",Россия
1794401,отель анна,39.8997765,43.4605179,20713.16936672,2,"accomodations,other_hotels",Россия
1795372,777,39.9047546,43.4634895,20727.25341199,1,"accomodations,other_hotels",Россия
1798568,Эверест,39.5504265,43.7334709,20747.77332505,1,"guest_houses,accomodations",Россия
1794405,Гаянэ,39.9009361,43.460743,20754.8915268,1,"accomodations,other_hotels",Россия
1794378,Парадиз,39.9015236,43.4608727,20774.44358176,1,"accomodations,other_hotels",Россия
1794400,"Лечебный корпус пансионата ""Орбита""",39.9035301,43.4620743,20779.81665293,1,"accomodations,other_hotels",Россия
1794390,Орион,39.9017296,43.4608917,20783.81748449,1,"accomodations,other_hotels",Россия
9955216,Афродита,39.5479889,43.7323494,20802.12096815,1,"accomodations,other_hotels",Россия
9621131,У Михалыча,39.908123,43.4647179,20808.55756221,1,"guest_houses,accomodations",Россия
1795371,Diana Palace,39.9098358,43.4658546,20809.8888983,2,"accomodations,other_hotels",Россия
1798950,Молодежка,39.5554771,43.7379723,20816.20443807,1,"guest_houses,accomodations",Россия
9544703,отель encino,39.9067383,43.4636726,20819.16753204,2,"accomodations,other_hotels",Россия
1795279,олеся отель,39.9029388,43.4612389,20818.4217373,2,"accomodations,other_hotels",Россия
1795369,гостевои дом спутник,39.9046707,43.4622803,20823.49928962,2,"accomodations,guest_houses",Россия
1795373,Элис,39.9054031,43.4625778,20837.93376733,1,"guest_houses,accomodations",Россия
1795364,отель дядя степа,39.907856,43.4638634,20864.25607454,2,"accomodations,guest_houses",Россия
1798949,Vardane Resort,39.5525246,43.736969,20901.95844432,1,"guest_houses,accomodations",Россия
1794403,Кордиал,39.9008484,43.4589882,20898.86087165,1,"guest_houses,accomodations",Россия
1795374,Арианна,39.9066963,43.4625511,20909.72513644,2,"accomodations,guest_houses",Россия
9954893,пансионат «изумруд»,39.905262,43.4609108,20969.34869547,2,"accomodations,other_hotels",Россия
1798531,У Андрея,39.5499115,43.736805,21037.68996523,1,"guest_houses,accomodations",Россия
1798539,Верона,39.5472565,43.7359581,21123.18996605,1,"accomodations,other_hotels",Россия
1798554,У Серго,39.5446854,43.7345276,21161.64573737,1,"guest_houses,accomodations",Россия
1798512,южная ночь,39.5425606,43.7331047,21177.63044524,1,"accomodations,other_hotels",Россия
1798550,отель «море»,39.5418358,43.7335739,21255.92009793,2,"accomodations,other_hotels",Россия
1798577,Ласточкино Гнездо,39.5454979,43.7366104,21275.36172236,1,"guest_houses,accomodations",Россия
1798515,Катерина,39.54142,43.7341003,21320.27512275,1,"accomodations,other_hotels",Россия
1798566,Семейный отдых у моря,39.5432701,43.7361336,21367.62710624,1,"guest_houses,accomodations",Россия
1798517,Nouvelle,39.5424767,43.7361031,21411.33067658,1,"accomodations,other_hotels",Россия
1798514,Саратовский,39.5409508,43.734951,21412.58525977,1,"guest_houses,accomodations",Россия
1795278,Гостевой дом Гуэнос Плаза,39.9126358,43.4564133,21738.87847279,1,"accomodations,other_hotels",Россия
1795239,Station,39.906517,43.4492455,22025.24286714,2,"accomodations,hostels",Россия
1795222,гостевои дом «ключевои 9»,39.9071083,43.449337,22047.66731858,2,"accomodations,guest_houses",Россия
1795227,хостел терминал адлер,39.9036865,43.4466896,22103.5262806,2,"accomodations,hostels",Россия
1795226,отель терминал адлер,39.9038353,43.4464798,22129.22590059,2,"accomodations,other_hotels",Россия
9954941,F & G,39.904892,43.4443588,22367.4640817,1,"accomodations,other_hotels",Россия
1795240,Хостел ВокругСвета,39.9105873,43.4463196,22485.36748044,2,"accomodations,hostels",Россия
9596705,"Санаторий ""Адлер""",39.9057846,43.4429626,22534.25003612,1,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
1795247,Дом Адлер,39.9146271,43.4472656,22613.5361465,1,"guest_houses,accomodations",Россия
1795248,Фабрика,39.9151115,43.445961,22749.75585825,1,"accomodations,hostels",Россия
1795221,Галотель,39.9097481,43.4426041,22764.11610933,1,"accomodations,other_hotels",Россия
9621130,Виолетта,39.9092903,43.4423103,22766.32595657,1,"guest_houses,accomodations",Россия
1799152,Солох-Аул,39.6793938,43.8039665,22783.30489753,1,"guest_houses,accomodations",Россия
9955230,Шахе,39.6826477,43.8046455,22807.96036894,1,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
9580644,"Пансионат ""Охотник""",39.9078026,43.4363289,23218.22115137,1,"accomodations,other_hotels",Россия
9580645,гостиница лэнсис,39.9127312,43.4385872,23263.99056196,2,"accomodations,other_hotels",Россия
9621125,отель афалина,39.9150314,43.4398804,23267.51437772,2,"accomodations,guest_houses",Россия
1795069,Delos,39.9082069,43.4360085,23266.35460473,1,"accomodations,other_hotels",Россия
9626101,Кариота,39.9142075,43.4392319,23282.0497726,1,"guest_houses,accomodations",Россия
1795058,Огонёк,39.9081612,43.4354286,23315.4114896,1,"accomodations,other_hotels",Россия
1795246,отель папаия,39.9220467,43.4433289,23335.5548265,2,"accomodations,other_hotels",Россия
1798583,Кузбасс,39.5282249,43.7506447,23360.33331038,1,"accomodations,other_hotels",Россия
9580646,"Отель ""Эдем""",39.908432,43.4350967,23357.94491226,2,"accomodations,other_hotels",Россия
1794966,лазурь бич отель,39.9086494,43.434597,23413.05304648,2,"accomodations,resorts",Россия
5670461,Южный рай гостевой дом ул.Павлика Морозова,39.9201355,43.4274521,100.46224761,1,"guest_houses,accomodations",Россия
9621124,Эдельвейс,39.9190674,43.4270401,195.85670616,1,"guest_houses,accomodations",Россия
9580637,Радуга,39.9185905,43.4277267,199.54536781,1,"accomodations,other_hotels",Россия
1795052,хостел морскои,39.9212646,43.4262619,205.40173153,2,"accomodations,hostels",Россия
1795039,гостиница корсар,39.9180908,43.4276924,240.01954971,2,"accomodations,other_hotels",Россия
5670471,Влада,39.9178619,43.4268608,289.12569101,1,"accomodations,guest_houses",Россия
1795068,отель shine house,39.9181404,43.4299431,309.04936606,2,"accomodations,other_hotels",Россия
9580639,Елена,39.9191246,43.4253845,337.83378201,1,"accomodations,guest_houses",Россия
1795050,Маргарита,39.9216576,43.4250488,342.99997156,1,"accomodations,other_hotels",Россия
1795026,Марина,39.9175415,43.4261436,354.42279133,1,"accomodations,other_hotels",Россия
1795038,Грант,39.9165649,43.4281731,359.1648042,1,"accomodations,other_hotels",Россия
1795041,У дяди Вани,39.9165497,43.4286537,365.44265599,1,"guest_houses,accomodations",Россия
5670470,У Черного моря,39.9168129,43.4263992,388.01342542,1,"accomodations,other_hotels",Россия
5670458,Ювента,39.9160576,43.4277534,401.95214044,1,"accomodations,other_hotels",Россия
9954930,малекон отель,39.9159622,43.4290314,420.75724439,2,"accomodations,other_hotels",Россия
1795040,Элона,39.9215355,43.424305,423.92220962,1,"accomodations,other_hotels",Россия
1795028,Михаил,39.915802,43.4286613,425.44452459,1,"accomodations,other_hotels",Россия
9580628,Маро,39.9160461,43.4267845,427.02573926,1,"accomodations,other_hotels",Россия
9621122,гостевои дом пальмира,39.9207535,43.424263,426.6111553,2,"accomodations,guest_houses",Россия
9601993,атлант отель,39.9184074,43.4247322,428.83580319,2,"accomodations,other_hotels,cafes,foods,tourist_facilities",Россия
9621123,апарт-отель «форвард»,39.9238663,43.4247971,434.16214444,2,"accomodations,guest_houses",Россия
5670475,Надежда,39.9221611,43.4242592,437.10427316,1,"guest_houses,accomodations",Россия
1795152,МиЛи,39.9245758,43.4250908,442.35049819,1,"accomodations,guest_houses",Россия
5670460,На Ульянова,39.9177475,43.4248734,444.99494503,1,"guest_houses,accomodations",Россия
5670484,Александра,39.9167442,43.4306641,447.13135867,1,"accomodations,other_hotels",Россия
1795051,Северянка,39.9236031,43.4245529,446.88301996,1,"guest_houses,accomodations",Россия
9580633,"Кипарис, гостиничный комплекс",39.9167519,43.4253349,461.23077169,1,"accomodations,other_hotels",Россия
1795029,Десятка,39.9179306,43.4245949,462.19451297,1,"guest_houses,accomodations",Россия
1795027,Касабланка,39.9154778,43.4266663,474.86762512,2,"accomodations,other_hotels",Россия
5670507,хостел вышка,39.9256325,43.4307251,475.19461122,2,"accomodations,hostels",Россия
5670473,Алекс и Мари,39.919136,43.4239769,482.22557159,1,"guest_houses,accomodations",Россия
1795030,Райский уголок,39.9163322,43.4253693,484.64436564,1,"guest_houses,accomodations",Россия
5670472,Адлердомик,39.9149971,43.4288101,492.54991448,1,"guest_houses,accomodations",Россия
5670474,Мраморный,39.9206429,43.4236412,496.37835795,1,"guest_houses,accomodations",Россия
9580632,Гавана,39.9148903,43.4286346,498.14335697,1,"accomodations,other_hotels",Россия
5670459,Уютная,39.9203262,43.4236145,501.37628289,1,"guest_houses,accomodations",Россия
9954932,ван отель,39.914856,43.428978,506.83938059,2,"accomodations,other_hotels",Россия
5670465,Ульяна,39.9176674,43.4241867,511.92890821,2,"accomodations,guest_houses",Россия
5670464,Южный рай гостевой дом на Крупской,39.918026,43.423954,519.80174726,1,"guest_houses,accomodations",Россия
1795021,отель el paraiso,39.9151497,43.4260254,526.74541704,2,"accomodations,other_hotels",Россия
5670466,Коттедж,39.9183807,43.4235916,543.88022788,1,"guest_houses,accomodations",Россия
5670467,гостевои дом рита,39.9141998,43.4280586,550.63505696,2,"accomodations,guest_houses",Россия
9580623,ас отель,39.9180641,43.423584,555.23256879,2,"accomodations,other_hotels",Россия
9580648,Корпус №4,39.9157066,43.4313316,559.31500441,1,"accomodations,other_hotels",Россия
1795014,отель liberty fly,39.9214897,43.4230652,560.69168256,2,"accomodations,other_hotels",Россия
9580619,риф отель,39.9151306,43.425293,568.5233774,2,"accomodations,other_hotels",Россия
9580647,Корпус №3,39.9144554,43.4300423,572.01449639,1,"accomodations,other_hotels",Россия
1795166,Center Plaza,39.928093,43.4275208,577.97689569,2,"accomodations,other_hotels",Россия
9580636,отель гранат,39.9138069,43.4286423,585.71854023,2,"accomodations,guest_houses",Россия
5670463,отель адельфия,39.9165726,43.4239159,587.02399672,2,"accomodations,other_hotels",Россия
9954938,Каян,39.9263649,43.4244957,590.81185292,1,"accomodations,other_hotels",Россия
